game_id,commence_time,in_play,bookmaker,last_update,home_team,away_team,market,label,description,price,point
ed7c9ef7b3fc7793bc1082b50e0ae333,8/31/2024,FALSE,BetMGM,7/28/2024,Texas Longhorns,Colorado State Rams,spreads,Colorado State Rams,,1.87,35.5
ed7c9ef7b3fc7793bc1082b50e0ae333,8/31/2024,FALSE,BetMGM,7/28/2024,Texas Longhorns,Colorado State Rams,spreads,Texas Longhorns,,1.95,-35.5
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,DraftKings,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,Eastern Michigan Eagles,,1.91,-1
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,DraftKings,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,UMass Minutemen,,1.91,1
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,Caesars,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,Eastern Michigan Eagles,,1.91,-1
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,Caesars,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,UMass Minutemen,,1.91,1
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,BetOnline.ag,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,Eastern Michigan Eagles,,1.91,-1
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,BetOnline.ag,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,UMass Minutemen,,1.91,1
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,LowVig.ag,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,Eastern Michigan Eagles,,1.94,-1
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,LowVig.ag,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,UMass Minutemen,,1.94,1
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,BetUS,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,Eastern Michigan Eagles,,1.91,0
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,BetUS,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,UMass Minutemen,,1.91,0
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,Bovada,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,Eastern Michigan Eagles,,1.91,-1
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,Bovada,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,UMass Minutemen,,1.91,1
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,BetRivers,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,Eastern Michigan Eagles,,1.91,-1
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,BetRivers,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,UMass Minutemen,,1.91,1
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,FanDuel,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,Eastern Michigan Eagles,,1.87,-1.5
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,FanDuel,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,UMass Minutemen,,1.95,1.5
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,MyBookie.ag,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,Eastern Michigan Eagles,,1.86,-1
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,MyBookie.ag,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,UMass Minutemen,,1.85,1
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,BetMGM,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,Eastern Michigan Eagles,,1.91,-1
298133e619a2eee371d5a4de30870bac,8/31/2024,FALSE,BetMGM,7/28/2024,UMass Minutemen,Eastern Michigan Eagles,spreads,UMass Minutemen,,1.91,1
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,DraftKings,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Florida Gators,,1.91,2.5
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,DraftKings,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Miami Hurricanes,,1.91,-2.5
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,Caesars,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Florida Gators,,1.91,2.5
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,Caesars,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Miami Hurricanes,,1.91,-2.5
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,BetRivers,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Florida Gators,,1.89,2.5
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,BetRivers,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Miami Hurricanes,,1.92,-2.5
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,BetOnline.ag,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Florida Gators,,1.91,2
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,BetOnline.ag,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Miami Hurricanes,,1.91,-2
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,LowVig.ag,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Florida Gators,,1.94,2
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,LowVig.ag,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Miami Hurricanes,,1.94,-2
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,FanDuel,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Florida Gators,,1.88,2.5
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,FanDuel,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Miami Hurricanes,,1.94,-2.5
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,BetMGM,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Florida Gators,,1.87,2.5
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,BetMGM,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Miami Hurricanes,,1.95,-2.5
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,BetUS,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Florida Gators,,1.91,2
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,BetUS,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Miami Hurricanes,,1.91,-2
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,Bovada,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Florida Gators,,1.91,2.5
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,Bovada,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Miami Hurricanes,,1.91,-2.5
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,MyBookie.ag,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Florida Gators,,1.84,2.5
09e20a1709bbb242daf2a4ec09a82c4a,8/31/2024,FALSE,MyBookie.ag,7/28/2024,Florida Gators,Miami Hurricanes,spreads,Miami Hurricanes,,1.87,-2.5
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,DraftKings,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Florida International Panthers,,1.91,20
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,DraftKings,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Indiana Hoosiers,,1.91,-20
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,Caesars,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Florida International Panthers,,1.91,20.5
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,Caesars,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Indiana Hoosiers,,1.91,-20.5
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,LowVig.ag,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Florida International Panthers,,1.99,20.5
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,LowVig.ag,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Indiana Hoosiers,,1.9,-20.5
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,BetOnline.ag,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Florida International Panthers,,1.95,20.5
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,BetOnline.ag,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Indiana Hoosiers,,1.87,-20.5
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,BetUS,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Florida International Panthers,,1.91,20.5
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,BetUS,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Indiana Hoosiers,,1.91,-20.5
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,Bovada,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Florida International Panthers,,1.91,20.5
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,Bovada,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Indiana Hoosiers,,1.91,-20.5
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,BetRivers,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Florida International Panthers,,1.89,20
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,BetRivers,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Indiana Hoosiers,,1.92,-20
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,MyBookie.ag,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Florida International Panthers,,1.85,20.5
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,MyBookie.ag,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Indiana Hoosiers,,1.85,-20.5
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,FanDuel,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Florida International Panthers,,1.87,20.5
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,FanDuel,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Indiana Hoosiers,,1.95,-20.5
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,BetMGM,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Florida International Panthers,,1.91,20.5
6a7ff6efb4330fbf4798816c3c801394,8/31/2024,FALSE,BetMGM,7/28/2024,Indiana Hoosiers,Florida International Panthers,spreads,Indiana Hoosiers,,1.91,-20.5
0e2a2ba1c342d05b535ecb238617e811,8/31/2024,FALSE,FanDuel,7/28/2024,Iowa State Cyclones,North Dakota Fighting Hawks,spreads,Iowa State Cyclones,,1.91,-27.5
0e2a2ba1c342d05b535ecb238617e811,8/31/2024,FALSE,FanDuel,7/28/2024,Iowa State Cyclones,North Dakota Fighting Hawks,spreads,North Dakota Fighting Hawks,,1.91,27.5
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,DraftKings,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,Kennesaw State Owls,,1.91,23
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,DraftKings,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,UTSA Roadrunners,,1.91,-23
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,Caesars,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,Kennesaw State Owls,,1.91,24
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,Caesars,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,UTSA Roadrunners,,1.91,-24
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,LowVig.ag,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,Kennesaw State Owls,,1.94,24
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,LowVig.ag,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,UTSA Roadrunners,,1.94,-24
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,BetOnline.ag,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,Kennesaw State Owls,,1.91,24
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,BetOnline.ag,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,UTSA Roadrunners,,1.91,-24
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,BetUS,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,Kennesaw State Owls,,1.91,25
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,BetUS,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,UTSA Roadrunners,,1.91,-25
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,Bovada,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,Kennesaw State Owls,,1.95,23
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,Bovada,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,UTSA Roadrunners,,1.87,-23
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,BetRivers,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,Kennesaw State Owls,,1.89,24
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,BetRivers,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,UTSA Roadrunners,,1.92,-24
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,MyBookie.ag,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,Kennesaw State Owls,,1.82,24
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,MyBookie.ag,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,UTSA Roadrunners,,1.88,-24
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,FanDuel,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,Kennesaw State Owls,,1.91,24.5
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,FanDuel,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,UTSA Roadrunners,,1.91,-24.5
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,BetMGM,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,Kennesaw State Owls,,1.95,23.5
f64152a4f660b5f43b4cddea5444113f,8/31/2024,FALSE,BetMGM,7/28/2024,UTSA Roadrunners,Kennesaw State Owls,spreads,UTSA Roadrunners,,1.87,-23.5
00d889ceb70c2cf3d372d12d64a789bd,8/31/2024,FALSE,DraftKings,7/28/2024,Northwestern Wildcats,Miami (OH) RedHawks,spreads,Miami (OH) RedHawks,,1.91,4
00d889ceb70c2cf3d372d12d64a789bd,8/31/2024,FALSE,DraftKings,7/28/2024,Northwestern Wildcats,Miami (OH) RedHawks,spreads,Northwestern Wildcats,,1.91,-4
00d889ceb70c2cf3d372d12d64a789bd,8/31/2024,FALSE,Caesars,7/28/2024,Northwestern Wildcats,Miami (OH) RedHawks,spreads,Miami (OH) RedHawks,,1.95,4
00d889ceb70c2cf3d372d12d64a789bd,8/31/2024,FALSE,Caesars,7/28/2024,Northwestern Wildcats,Miami (OH) RedHawks,spreads,Northwestern Wildcats,,1.87,-4
00d889ceb70c2cf3d372d12d64a789bd,8/31/2024,FALSE,BetOnline.ag,7/28/2024,Northwestern Wildcats,Miami (OH) RedHawks,spreads,Miami (OH) RedHawks,,1.95,4
00d889ceb70c2cf3d372d12d64a789bd,8/31/2024,FALSE,BetOnline.ag,7/28/2024,Northwestern Wildcats,Miami (OH) RedHawks,spreads,Northwestern Wildcats,,1.87,-4
00d889ceb70c2cf3d372d12d64a789bd,8/31/2024,FALSE,LowVig.ag,7/28/2024,Northwestern Wildcats,Miami (OH) RedHawks,spreads,Miami (OH) RedHawks,,1.99,4
00d889ceb70c2cf3d372d12d64a789bd,8/31/2024,FALSE,LowVig.ag,7/28/2024,Northwestern Wildcats,Miami (OH) RedHawks,spreads,Northwestern Wildcats,,1.9,-4
00d889ceb70c2cf3d372d12d64a789bd,8/31/2024,FALSE,BetUS,7/28/2024,Northwestern Wildcats,Miami (OH) RedHawks,spreads,Miami (OH) RedHawks,,1.95,4
00d889ceb70c2cf3d372d12d64a789bd,8/31/2024,FALSE,BetUS,7/28/2024,Northwestern Wildcats,Miami (OH) RedHawks,spreads,Northwestern Wildcats,,1.87,-4
00d889ceb70c2cf3d372d12d64a789bd,8/31/2024,FALSE,Bovada,7/28/2024,Northwestern Wildcats,Miami (OH) RedHawks,spreads,Miami (OH) RedHawks,,1.91,3.5
00d889ceb70c2cf3d372d12d64a789bd,8/31/2024,FALSE,Bovada,7/28/2024,Northwestern Wildcats,Miami (OH) RedHawks,spreads,Northwestern Wildcats,,1.91,-3.5
00d889ceb70c2cf3d372d12d64a789bd,8/31/2024,FALSE,BetRivers,7/28/2024,Northwestern Wildcats,Miami (OH) RedHawks,spreads,Miami (OH) RedHawks,,1.91,4
00d889ceb70c2cf3d372d12d64a789bd,8/31/2024,FALSE,BetRivers,7/28/2024,Northwestern Wildcats,Miami (OH) RedHawks,spreads,Northwestern Wildcats,,1.91,-4
00d889ceb70c2cf3d372d12d64a789bd,8/31/2024,FALSE,MyBookie.ag,7/28/2024,Northwestern Wildcats,Miami (OH) RedHawks,spreads,Miami (OH) RedHawks,,1.85,4
00d889ceb70c2cf3d372d12d64a789bd,8/31/2024,FALSE,MyBookie.ag,7/28/2024,Northwestern Wildcats,Miami (OH) RedHawks,spreads,Northwestern Wildcats,,1.85,-4
00d889ceb70c2cf3d372d12d64a789bd,8/31/2024,FALSE,FanDuel,7/28/2024,Northwestern Wildcats,Miami (OH) RedHawks,spreads,Miami (OH) RedHawks,,1.91,4.5
00d889ceb70c2cf3d372d12d64a789bd,8/31/2024,FALSE,FanDuel,7/28/2024,Northwestern Wildcats,Miami (OH) RedHawks,spreads,Northwestern Wildcats,,1.91,-4.5
f4939787f295b6d7c82de1c9fdc5df4d,8/31/2024,FALSE,DraftKings,7/28/2024,Nebraska Cornhuskers,UTEP Miners,spreads,Nebraska Cornhuskers,,1.91,-28
f4939787f295b6d7c82de1c9fdc5df4d,8/31/2024,FALSE,DraftKings,7/28/2024,Nebraska Cornhuskers,UTEP Miners,spreads,UTEP Miners,,1.91,28
f4939787f295b6d7c82de1c9fdc5df4d,8/31/2024,FALSE,Caesars,7/28/2024,Nebraska Cornhuskers,UTEP Miners,spreads,Nebraska Cornhuskers,,1.91,-27.5
f4939787f295b6d7c82de1c9fdc5df4d,8/31/2024,FALSE,Caesars,7/28/2024,Nebraska Cornhuskers,UTEP Miners,spreads,UTEP Miners,,1.91,27.5
f4939787f295b6d7c82de1c9fdc5df4d,8/31/2024,FALSE,BetOnline.ag,7/28/2024,Nebraska Cornhuskers,UTEP Miners,spreads,Nebraska Cornhuskers,,1.91,-27.5
f4939787f295b6d7c82de1c9fdc5df4d,8/31/2024,FALSE,BetOnline.ag,7/28/2024,Nebraska Cornhuskers,UTEP Miners,spreads,UTEP Miners,,1.91,27.5
f4939787f295b6d7c82de1c9fdc5df4d,8/31/2024,FALSE,LowVig.ag,7/28/2024,Nebraska Cornhuskers,UTEP Miners,spreads,Nebraska Cornhuskers,,1.94,-27.5
f4939787f295b6d7c82de1c9fdc5df4d,8/31/2024,FALSE,LowVig.ag,7/28/2024,Nebraska Cornhuskers,UTEP Miners,spreads,UTEP Miners,,1.94,27.5
f4939787f295b6d7c82de1c9fdc5df4d,8/31/2024,FALSE,BetUS,7/28/2024,Nebraska Cornhuskers,UTEP Miners,spreads,Nebraska Cornhuskers,,1.91,-27.5
f4939787f295b6d7c82de1c9fdc5df4d,8/31/2024,FALSE,BetUS,7/28/2024,Nebraska Cornhuskers,UTEP Miners,spreads,UTEP Miners,,1.91,27.5
f4939787f295b6d7c82de1c9fdc5df4d,8/31/2024,FALSE,Bovada,7/28/2024,Nebraska Cornhuskers,UTEP Miners,spreads,Nebraska Cornhuskers,,1.91,-27.5
f4939787f295b6d7c82de1c9fdc5df4d,8/31/2024,FALSE,Bovada,7/28/2024,Nebraska Cornhuskers,UTEP Miners,spreads,UTEP Miners,,1.91,27.5
f4939787f295b6d7c82de1c9fdc5df4d,8/31/2024,FALSE,BetRivers,7/28/2024,Nebraska Cornhuskers,UTEP Miners,spreads,Nebraska Cornhuskers,,1.88,-27.5
f4939787f295b6d7c82de1c9fdc5df4d,8/31/2024,FALSE,BetRivers,7/28/2024,Nebraska Cornhuskers,UTEP Miners,spreads,UTEP Miners,,1.93,27.5
f4939787f295b6d7c82de1c9fdc5df4d,8/31/2024,FALSE,FanDuel,7/28/2024,Nebraska Cornhuskers,UTEP Miners,spreads,Nebraska Cornhuskers,,1.85,-27.5
f4939787f295b6d7c82de1c9fdc5df4d,8/31/2024,FALSE,FanDuel,7/28/2024,Nebraska Cornhuskers,UTEP Miners,spreads,UTEP Miners,,1.96,27.5
f4939787f295b6d7c82de1c9fdc5df4d,8/31/2024,FALSE,BetMGM,7/28/2024,Nebraska Cornhuskers,UTEP Miners,spreads,Nebraska Cornhuskers,,1.87,-27.5
f4939787f295b6d7c82de1c9fdc5df4d,8/31/2024,FALSE,BetMGM,7/28/2024,Nebraska Cornhuskers,UTEP Miners,spreads,UTEP Miners,,1.95,27.5
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,DraftKings,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Ohio Bobcats,,1.91,16
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,DraftKings,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Syracuse Orange,,1.91,-16
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,Caesars,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Ohio Bobcats,,1.91,16
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,Caesars,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Syracuse Orange,,1.91,-16
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,BetOnline.ag,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Ohio Bobcats,,1.91,16.5
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,BetOnline.ag,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Syracuse Orange,,1.91,-16.5
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,LowVig.ag,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Ohio Bobcats,,1.94,16.5
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,LowVig.ag,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Syracuse Orange,,1.94,-16.5
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,BetUS,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Ohio Bobcats,,1.91,16.5
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,BetUS,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Syracuse Orange,,1.91,-16.5
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,BetRivers,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Ohio Bobcats,,1.89,16.5
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,BetRivers,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Syracuse Orange,,1.92,-16.5
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,Bovada,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Ohio Bobcats,,1.91,15.5
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,Bovada,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Syracuse Orange,,1.91,-15.5
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,MyBookie.ag,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Ohio Bobcats,,1.85,16.5
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,MyBookie.ag,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Syracuse Orange,,1.85,-16.5
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,FanDuel,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Ohio Bobcats,,1.95,15.5
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,FanDuel,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Syracuse Orange,,1.87,-15.5
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,BetMGM,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Ohio Bobcats,,1.95,15.5
a10095d49a03565fbb827f644c498795,8/31/2024,FALSE,BetMGM,7/28/2024,Syracuse Orange,Ohio Bobcats,spreads,Syracuse Orange,,1.87,-15.5
ed3846257b4fce2647a094043b58bbaa,8/31/2024,FALSE,DraftKings,7/28/2024,Georgia Southern Eagles,Boise State Broncos,spreads,Boise State Broncos,,1.91,-10.5
ed3846257b4fce2647a094043b58bbaa,8/31/2024,FALSE,DraftKings,7/28/2024,Georgia Southern Eagles,Boise State Broncos,spreads,Georgia Southern Eagles,,1.91,10.5
ed3846257b4fce2647a094043b58bbaa,8/31/2024,FALSE,Caesars,7/28/2024,Georgia Southern Eagles,Boise State Broncos,spreads,Boise State Broncos,,1.91,-10.5
ed3846257b4fce2647a094043b58bbaa,8/31/2024,FALSE,Caesars,7/28/2024,Georgia Southern Eagles,Boise State Broncos,spreads,Georgia Southern Eagles,,1.91,10.5
ed3846257b4fce2647a094043b58bbaa,8/31/2024,FALSE,BetOnline.ag,7/28/2024,Georgia Southern Eagles,Boise State Broncos,spreads,Boise State Broncos,,1.87,-11.5
ed3846257b4fce2647a094043b58bbaa,8/31/2024,FALSE,BetOnline.ag,7/28/2024,Georgia Southern Eagles,Boise State Broncos,spreads,Georgia Southern Eagles,,1.95,11.5
ed3846257b4fce2647a094043b58bbaa,8/31/2024,FALSE,LowVig.ag,7/28/2024,Georgia Southern Eagles,Boise State Broncos,spreads,Boise State Broncos,,1.9,-11.5
ed3846257b4fce2647a094043b58bbaa,8/31/2024,FALSE,LowVig.ag,7/28/2024,Georgia Southern Eagles,Boise State Broncos,spreads,Georgia Southern Eagles,,1.99,11.5
ed3846257b4fce2647a094043b58bbaa,8/31/2024,FALSE,BetUS,7/28/2024,Georgia Southern Eagles,Boise State Broncos,spreads,Boise State Broncos,,1.91,-11.5
ed3846257b4fce2647a094043b58bbaa,8/31/2024,FALSE,BetUS,7/28/2024,Georgia Southern Eagles,Boise State Broncos,spreads,Georgia Southern Eagles,,1.91,11.5
ed3846257b4fce2647a094043b58bbaa,8/31/2024,FALSE,Bovada,7/28/2024,Georgia Southern Eagles,Boise State Broncos,spreads,Boise State Broncos,,1.91,-10.5
ed3846257b4fce2647a094043b58bbaa,8/31/2024,FALSE,Bovada,7/28/2024,Georgia Southern Eagles,Boise State Broncos,spreads,Georgia Southern Eagles,,1.91,10.5
ed3846257b4fce2647a094043b58bbaa,8/31/2024,FALSE,BetRivers,7/28/2024,Georgia Southern Eagles,Boise State Broncos,spreads,Boise State Broncos,,1.91,-11.5
